JSON_file,title,author
pg_0486.json,Octopus,"Wilde, Oscar"
pg_1148.json,CYPRIOTE ARCHAEOLOGY,Institute of Arch.
pg_1079.json,IRELAND IN THE 18TH CENTURY,"Lecky, W.E.H."
pg_1010.json,CALIFORNIA: THE GREAT EXCEPTION,Peregrine Smith
pg_0541.json,ITS MEANING & FUNCTION IN ANCIENT CULTURE Camp 94,"Kirk, G.S."
pg_0472.json,Little Brown,"Waugh, Evelyn"
pg_1135.json,Loub,
pg_1066.json,LONDON WAS YESTERDAY,Michael Joseph
pg_0597.json,Univ. of Oklahoma,"Chan, Albert"
pg_0528.json,THE SACRED AND THE PROFANE,"Eliade, Mircea"
pg_1122.json,THE COMPLETE GREEK TRADEGIES I:AECHYLUS,"Lattimore, Richmond, tr"
pg_0584.json,Archaeology,Thames & Hudson
pg_0515.json,SPIRITUAL DISCIPLINES,"Campbell, Joseph ed."
pg_1177.json,discovered texts of Greaco Roman,"Deissmann, Adolf"
pg_1105.json,RELIGION AND SOCIETY IN ENGLAND 1790,"Ward, WR"
pg_1040.json,MASTERS OF BRISTISH DRAMA,Lyle Stuart
pg_0571.json,lahoma,"Osborne, Lilly de Jough"
pg_0502.json,BEYOND BELIEF,SociOLOGY
pg_1166.json,GREEK SCULPTURE,"Carpenter, Rhys"
pg_1096.json,THE ELIZABETHAN RENAISSANCE,"Rowse, A.L."
pg_1027.json,BRITISH AUTOBIOGRAPHY IN THE SEVENTEENTH CENTURY,"Delany, Paul"
pg_0558.json,THE KING & THE CORPSE,"Zimmer, Heinrich"
pg_0489.json,THE PICTURE OF DORIAN GRAY,"Wilde, Oscar"
pg_1014.json,Shirley Sargent,
pg_0545.json,of Chicago,"Mirsky, Jeannette"
pg_0476.json,THE TIME MACHINE,"Wells, H.G."
pg_1070.json,RETURN TO CAMELOTChival,"Girouard, Mark"
pg_0532.json,,YJOGA
pg_1126.json,GREEK LYRICS,"Lattimore, Richmond, tr"
pg_1057.json,ON SCOTLAND & THE SCOTCH INTELLECT,Daedalus
pg_0588.json,Western Europe,"Harrison, Richard"
pg_0519.json,of Chicago,"Eliade, Mircea"
pg_1182.json,CONSTANTINOPLE IN THE AGE OF JUSTINIAN,"Downey, Glanville"
pg_1113.json,Hadas Trs.,Copley and
pg_0575.json,NIGERIA: Its Archaeology and Early History,Norton (Thames and Hudson)
pg_0506.json,MAN & TRANSFORMATION (Eranos,"Campbell, Joseph ed."
pg_1169.json,BEFORE AND AFTER SOCRATES,"Cornford, F"
pg_1100.json,THE LIFE & DEATH OF MARY WOLLSTONECRAFT,"Tomalin, Claire"
pg_1031.json,ELIZABETHAN MINOR EPICS,"Donne, ES, ed"
pg_0562.json,rams,
pg_0493.json,LEAVE IT TO PSMITH,"Wodehouse, P.G."
pg_1156.json,Classical Studies,IBSN
pg_1087.json,,"JENNIE, II"
pg_1018.json,Macmillian,"Corrigan, Robert W., ed"
pg_0548.json,MYSTICISM IN THEWORLD'S RELIGIONS,"Parrinder, Geoffrey"
pg_0480.json,Eve of the Storm,"White, Patrick"
pg_1143.json,THE ROMANS,Paguin
pg_1074.json,DARK ANGEL Aspects of Victorian Sexuality,"Harrison, Fraser"
pg_1005.json,Univerisity of Oklahoma,"Whittier, John Greenleaf"
pg_0592.json,ON STONEHENGE,"Hoyle, Fred"
pg_0523.json,of Chicago,"OCCULTISM, WITCHCRAFT"
pg_1186.json,"DOCUMENTS ILLUSTRATING THE REIGNS OF
AUGUSTUS & TIBERIUS","Ehrenberg, V. & A. Jones"
pg_1117.json,GREEK ELEGY & IAMBUS II,"Edmonds, J.M."
pg_1047.json,RELIQUES OF ANCIENT ENGLISH TOETRY Vol 2,"Percy, Thomas"
pg_0580.json,STORY OF THE MARY ROSE,"Bradford, Ernle"
pg_0510.json,MYSTERIES Papers from the Eranos Yearbook,"Campbell, Joseph"
pg_1173.json,THE ETRUSCANS,Galahad
pg_1104.json,,"Vicinus, Martha ed"
pg_1035.json,THE GENIUS OF THE EARLY ENGLISH THEATER,"Barnet, Sylvan, ed"
pg_0566.json,Univ. of Washington,"Coe, Ralph T."
pg_1090.json,NINETEENTH CENTURY ESSAYS,Daedalus
pg_1022.json,Macmillian,"Corrigan, Robert W., ed"
pg_0553.json,THE COMPARATIVE STUDY OF RELIGIONS,Columbia
pg_1147.json,"ARCHAEOLOGY OF GREECE, An Introduction
paper","Biers, Williams"
pg_1078.json,THE EXTRAORDINARY M,"Booktrack Promotions, Inc."
pg_1009.json,CIVILIZATION,"Wright, Luois B."
pg_0540.json,THE WAY OF THE SACRED,"Huxley, Francis"
pg_0471.json,OFFICERS AND GENTLEMAN,"Little, Brown"
pg_1065.json,Publisher Bookthrift,Frances Donaldson
pg_0596.json,GODS & HEROES OF THE CELTS,Turtle Island
pg_0527.json,SYMBOLS OF INTIATION,"RITES,&"
pg_1121.json,GREEK DRAMA,"Hadas, Moses, ed"
pg_0583.json,ARCHAEOLOGY OF ROMAN BRITAIN,"Collingwood, R.G. & Ian Richmond"
pg_0514.json,MYTHS TO LIVE BY,"Campbell, Joseph"
pg_1178.json,THE ARCHITECTURE OF ANCIENT GREECE,"Dinsmoor, William Bell"
pg_1109.json,AN EDWARDIAN OBSERVER,"Wilson, Leslie Hamilton"
pg_0570.json,SOUTH AMERICAN FOLK POTTERY,Watson Guntill
pg_0501.json,AND THE SOCIOLOGICAL STUDY OF paper,W. ROBERTSON SMITH
pg_1164.json,PALACES OF MINOAN CRETE,"Cadogan, Gerald"
pg_1095.json,SHORT HISTORY OF IRELAND,"Ranelagh, John O'Beirne"
pg_0557.json,THE TEACHINGS OF THE MAGI,"Zaehner, R.C."
pg_1151.json,Northwestern Univ.,Daedalus
pg_1082.json,THE HISTORY OF ENGLAND,Lord Macaulay
pg_0544.json,CREATION MYTHS,Thames & Hudson
pg_0475.json,THE ISLAND OF DR. MOREAU,"Wells, H.G."
pg_1069.json,ROYAL CHARLES Charles II & Restoration,"Fraser, Antonia"
pg_1000.json,✗ Three Negro Classics,James Johnson
pg_1125.json,COMPLETE GREEK TRAGEDIES IV EURIPIDES,"Lattimore, R., ed"
pg_1056.json,ID VICTORIAN BRITIAN,"Best, Goffrey"
pg_0587.json,THE MOUND PEOPLE Danish Bronze Age Man Preserved,"Glob, F.V."
pg_0518.json,,"DEATH, AFTERLIFE & REBIRTH"
pg_1181.json,Univ. of Texas,"Dover, Kenneth"
pg_1112.json,GREEK ORATIONS,"Connor, W. Robert, ed"
pg_0505.json,FLIGHT OF THE WOLD GANDER,"Campbell, Joseph"
pg_1168.json,Princeotn,"Childs, Wm."
pg_0561.json,GUATEMALAN TEXTILES TODAY,Watson Guntill
pg_1155.json,Calif.,"Bonner, Stanley"
pg_1086.json,THE LIFE OF LADY RANDOLPH CHURCHILL,JENNIE:
pg_1017.json,THE ENORMOUS VILLAGE,"Weaver, John"
pg_0549.json,IBN KAMMUNA'S EXAMINATIONS OF THE THREE FAITHS102659,"Perlmann, Moshe"
pg_0478.json,Edited by Peter Haining,THE H. G. WELL
pg_1142.json,THE PRESOCRATIC PHILOSOPHERS Vol 1,Routledge Kegan Paul
pg_1073.json,Univ of Oklahoma,"Hargreaves-Mawdsley, W.N."
pg_1004.json,THE GOLDEN AGE OF COLONIAL CULTURE,Cornell University
pg_0533.json,ZALMOXIS: THE VANISHING GOD,Chicago:
pg_1128.json,POEMS FROM THE GREEK ANTHOLOGY,"Rexroth, Kenneth, tr"
pg_1060.json,MEMOIRS OF THE SECOND WORLD WAR,"Churchill, Winston"
pg_0591.json,THE THRACIANS,Thames & Hudson
pg_1116.json,GREEK ELERGY & IAMBUS,"Harvard EDMONDS, J.M."
pg_1048.json,RELIQUES OF ANCIENT ENGLISH POETRY,"Percy, Thomas ed."
pg_0579.json,CELTIC ART Methods of Construction,"Bain, George"
pg_0509.json,MASKS OF GOD: PROMITIVE MYTHOLOGY,"Campbell, Joseph"
pg_1172.json,"PRINCIPIUM SAPIENTIAE: THE ORIGIN OF
GREEK PHILOSOPHICAL THOGHT",Peter Smith
pg_0565.json,Univ. of fash.,
pg_0496.json,MARIA OR THE WRONGS OF WOMAN,"Wollstonecraft, Mary"
pg_1159.json,THE PELICAN HISTORY OF GREECE,"Burn, AR"
pg_1091.json,CHURCHILL IN AMERICA,"Pilpel, Robert H."
pg_0552.json,EASTERN DEFINITIONS,"Rice, Edward"
pg_0483.json,MISTRESS MASHAM'S REPOSE,Berkley
pg_1146.json,HISTORY OF THE GREEK & ROMAN THEATER,
pg_1008.json,,& Wang
pg_0539.json,MYSTICISM: A STUDY & ANTHOLOGY,"Happold, FC"
pg_0470.json,MEN AT ARMS,"Little, Brown"
pg_1133.json,SCRIPTORES HISTORIAE AUGUSTAE III,
pg_1064.json,THE ENGLISH REFORMATION,"Dickens, AG"
pg_0595.json,SCOTLANDArchaeology & Early History,"Ritchie, Graham & Anna"
pg_0526.json,Chicago,"Eliade, Mircea"
pg_1188.json,Civilization during the 6th and 5th Centuries BC paper,"Ehrenberg, Victor"
pg_1120.json,LATIN LITERATURE,"Grant, Michael, ed"
pg_1051.json,THREE RESTORATION COMEDIES,Penguin
pg_0573.json,GEN Afric,"TIPASA, ALGERIA"
pg_1176.json,GLCAY OF GESC&D OF,Abbeville
pg_1108.json,Macmiblan,Elizabethan
pg_1038.json,LIVES AND LETTERS,Koteliansky)
pg_0569.json,ROCK ART OF THE NORTH AMERICAN INDIANS,"Grant, Campbell"
pg_0500.json,MOTHER RIGHT,"Bashofen, Rachel 71"
pg_1163.json,LATER ROMAN EMPIRE,"Bury, J.B."
pg_1094.json,Little Brown,J.H.Plumb
pg_1025.json,AN ANTHOLOGY OF IRISH LITERATURE,"Greene, David, ed"
pg_0556.json,LIVES OF THE SAINTS,"Webb, J.F."
pg_0487.json,LORD ARTHUR SAVILLE'S CRIME,Penguin
pg_1150.json,THE PALACE OF NESTOR Pylos in West. Messenia,"Blegen, Rawson, Taylour & Donovan"
pg_1080.json,ON HIS CORRESPONDANCE,"Lewis, W. S."
pg_1012.json,Hesperian House,Pearsall & Erickson ed.
pg_0543.json,Univ. of Calif,"Littleton, C.S."
pg_0474.json,Scholars 10.,
pg_1137.json,Loeb,
pg_1068.json,Random House,"Fraser, Antonia"
pg_0599.json,Anct China,"Chang, Kwang-Chih"
pg_0530.json,University of Chicago,"Eliade, Mircea"
pg_1124.json,COMPLETE GREEK TRAGEDIES III EURIPEDES,"Lattimore, R, ed"
pg_1055.json,THE LEVELERS IN THE ENGLISH REVOLUTION,Cornell University
pg_0586.json,THE BOG PEOPLE Iron Age Man Preserved,"Glob, E.V."
pg_0517.json,GODS OF THE ANCIENT NORTHMEN,"Dumezil, Georges"
pg_1180.json,THERA Pompeii of the Ancient Aegean,"Doumas, Christos"
pg_1111.json,GREEK LYRIC POETRY,"Barnstone, Willis"
pg_1042.json,MINOR POETS OF THE SEVENTEENTH CENTURY,"Howarth, R.G."
pg_0574.json,LATER PREHISTORY OF TANGIER,Peabody Museum Harvard
pg_0504.json,v. of Cal.,"Campbell, Bruce"
pg_1167.json,THE DECIPHERMENT OF LINEAR B,"Chadwick, John"
pg_1098.json,Random House,"Tillyard, EMW"
pg_1029.json,BRIDGE HISTORY OF ENGLISH LITERATURE,"Sampson, George"
pg_0560.json,Folk Sculpture from Guatemala,
pg_0491.json,THE CODE OF THE WOOSTERS,"Wodehouse, P.G."
pg_1154.json,FR CLASSICAL: FROM CRETE TO ARCHAIC GREECE,"Boardman, John"
pg_0547.json,INTRODUCTION OF ASIAN RELIGIONS,"Parrinder, Geoffrey"
pg_0479.json,THE LOST TRAVELLER,"White, Antonia"
pg_1141.json,ANCIENT GREEK LITERATURE IN ITS LIVING CONTEXT 3,McGraw
pg_1072.json,LIFE OF LADY MARY W. MONTAGU,"Halsband, Robert"
pg_1003.json,Delacourte,"Werstein, Irving"
pg_0535.json,"h
Univ. of California",les Y. Glock and Robert N. Bella
pg_1129.json,SCRIPTORES HISTORIAE AUGUSTAE I,
pg_1059.json,A HISTORY OF THE ENGLISH SPEAKING PEOPLES,"Churchill, Winston"
pg_0590.json,in Northwest Europe,Thames & Hudson
pg_0521.json,NO SOUVENIRS,Daedalus
pg_1184.json,THE AGE OF AUGUSTUS,"Earl, Donald"
pg_1115.json,CLASSICAL LITERARY CRITICISM,Penguin
pg_1046.json,Kramerboks,St Martins
pg_0508.json,MASKS OF GOD: OCCIDENTAL MYTHOLOGY,"Campbell, Joseph"
pg_1171.json,THE ORGIN OF ATTIC COMEDY,Peter Smith
pg_1102.json,LAST EMPEROR,"Townsend, Peter"
pg_1033.json,FOUR JACOBEAN CITY COMEDIES,"Salgado, Geminim"
pg_0564.json,THE PUEBLO POTTER,"Bunzel, Ruth L."
pg_0495.json,,"RIGHT HO, JEEVES"
pg_1158.json,v. of,Robert Browning
pg_1020.json,"anthology
poetry",Edited by Padraic Colum
pg_0551.json,Religion Anthol.,Huston Smith
pg_0482.json,University of Texas Press,"White, T.H."
pg_1076.json,Univ. of Oklahoma,m. B. Yeats & J. Joyce c
pg_1007.json,THE STRANGE CAREER OF JIM CROW,"Woodward, C. V."
pg_0538.json,from ZEND AVESTA Zoroastrians texts,Concord Grove
pg_1062.json,WORKING LIFE OF WOMEN IN THE 17th Century,"Clark, Alice"
pg_0594.json,Ancient Europe,Thames & Hudson
pg_0525.json,of Chicago,"Eliade, Mircea"
pg_1119.json,GREEK LITERATURE,"Grant, Robert, ed"
pg_1050.json,THREE JACOBEAN TRAGEDIES,"Salgado, Gemini, ed"
pg_0582.json,PREHISTORIC AVEBURY,"Burl, Aubrey"
pg_0512.json,", AND RELIGION",Edited by Joseph Campbell
pg_1175.json,Abbeville,"Davison, Michael"
pg_1107.json,A SHORT HISTORY OF ENGLAND,"White, R.J."
pg_0499.json,ART OF BIBLICAL NARRATIVE,Harperr& Row
pg_1162.json,HISTORY OF THE LATE ROMAN EMPIRE VOL 2,"Bury, J.B."
pg_1093.json,Victorian,"Pike, E. Royston"
pg_1452.json,THE GREEK PHILOSOPHERS,"Warner, Rex"
pg_1454.json,THE IMMENSE JOURNEY,"Eiseley, Loren"
pg_1431.json,A BOOK OF COMMON PRAYER,"Didion, Joan"
pg_1457.json,Invisible Man,Random House - Vinta
pg_1432.json,THE ARCHAEOLOGY OF GREECE & THE AEGEAN,Stewart Perowne
pg_1436.json,RUN RIVER,"Didion, Joan"
pg_1437.json,"MYCENAE
 ARNO",
pg_1439.json,TROJA,SCHLIEMANN
pg_1441.json,"FROM THE GRACCHI TO NERO
A History of Rome from 133BC to AD68",Bantam
pg_1444.json,Kram,H.D. (Hilde Dolittle)
pg_1445.json,MANHATTAN TRANSFER,Houghton Mifflin
pg_1447.json,THREE SOLDIERS,Houghton Mifflin Co.
pg_1449.json,Signet NAL,"Dreiser, Th."
pg_1451.json,LAST FLIGHT,"Earhart, Amelia"
pg_1453.json,ALL THE STRANGE HOURS,Autobiog
pg_1430.json,DIONYSIUS: MYTH & CULT,"Otto, Walter F."
pg_1455.json,THE INVISIBLE PYRAMID,Loren Eiseley
pg_1433.json,Nonfiction,Simon and Schuster
pg_1456.json,THE NIGHT COUNTRY/,"Eiseley, Loren"
pg_1435.json,PLAY IT AS IT LAYS,"Didion, Joan"
pg_1434.json,ROMAN COLONIZATION UNDER THE REPUBLIC,"Salmon, E. T."
pg_1438.json,SLOUCHING TOWARDS BETHLEHEM,"Didion, Joan"
pg_1440.json,The Book of Daniel,"Doctorow, E.L."
pg_1442.json,New Directions,"Doolittle, Hilda (H.D.)"
pg_1443.json,A HISTORY OF GREEK POLITICAL THOUGHT,"Sinclair, T. A."
pg_1446.json,ONE MAN'S INITIATION: 1917,Cornell University
pg_1448.json,SISTER CARRIE,"Dreiser, Theodore"
pg_1450.json,THE TITAN,"Dreiser, Theodore"
pg_4068.json,SIGN IN SIDNEY BRUSTEIN'S WINDOW,RAISIN...&
pg_1759.json,,Arthur Guptill
pg_4083.json,DEATH OF A SALESMAN,Penguin
pg_1774.json,Аѕѕтився,"Whistler, James Abbott McNeill"
pg_1789.json,,CAROLINGIAN ART
pg_4113.json,TAOIST MYSTERIES AND MAGIC.,Buddhism
pg_4004.json,SELECTED POEMS,"Ransom, John Crowe"
pg_4128.json,Tr with Comm,by Y.S. Hakeda
pg_1695.json,,Raymond Cogniat
pg_4019.json,Univ. of Washington,STRAW FOR THE FIRE
pg_4143.json,Lippencott,"Merton, Robert Thomas"
pg_1711.json,EL GRECO,
pg_4034.json,SELECTED POEMS: SUMMER KNOWLEDGE,Lippencott/Norton
pg_1725.json,THE DANCE OF DEATH,"Holbein, Hans"
pg_4049.json,Random House,Sourfe
pg_1740.json,GEORGIA O'KEEFFE,
pg_4062.json,SELECTED PLAYS & PROSE OF,"Baraka, Amiri/ Leroi Jones"
pg_1755.json,Book Company,
pg_4079.json,New Directions,"McClure, Michael"
pg_1770.json,LAMINCK,Jean Selz
pg_4094.json,PATCHEN'S LOST PLAYS,"Patchen, Kenneth"
pg_1785.json,LANDSCAPE INTO ART,Daedalus
pg_4109.json,SWEET BIRD OF YOUTH,"Williams, Tennessee"
pg_4124.json,YOGA & SECRET DOCTRINES,"Evans-Wentz, W. Y."
pg_1706.json,Abrams,"Finch,C - Disney, W"
pg_4030.json,THE LINCOLN OF OUR LITERATURE,"Callahan, North"
pg_1721.json,LOVE ABOVE ALL AND OTHER DRAWINGS,"Grosz, George"
pg_4046.json,Univ. of Texas,"Sorrentino, Gilbert"
pg_1735.json,,Robert Key
pg_4060.json,THE SANDBOX & THE DEATH OF B,. SMITH
pg_1751.json,,HARRISON HSE
pg_4074.json,INHERIT THE WIND,"Lawreence, Jerome & Lee, Robert E."
pg_1767.json,LEONARDO DA VINCI: ANATOMICAL DRAWINGS,
pg_4090.json,MORE STATELY MANSIONS,"O'Neill, Eugene"
pg_1781.json,EARLY MEDIEVAL ART,"Beckwith, John."
pg_4106.json,,"Williams, Tennessee"
pg_1796.json,Little Brown,John Rewald
pg_4120.json,Translated by Edward Conze,Buddhism
pg_4011.json,DIVING INTO THE WRECK: Poems,"Rich, Adrienne"
pg_1702.json,DEGAS,
pg_1718.json,,Rodney Engen
pg_4041.json,New Directions,MYTHS & TEXTS
pg_1732.json,LIFE IN ART KATHE KOLLWITZ,"Klein, Mina & Arthur"
pg_4056.json,THE TENDEREST LOVER,"Whitman, Walt"
pg_4071.json,THE QUANNAPOWITT QUARTET,"Horowitz, Israel"
pg_1762.json,,"Russell, John"
pg_4086.json,A VIEW FROM THE BRIDGE,"Miller, Arther"
pg_1776.json,,Bource Little Brown
pg_4101.json,,"Wilder, Thornton"
pg_1792.json,DAILY LIFE OF THE FRENCH ARTISTS,"Letheve, Jacques"
pg_4117.json,Random House,"Cleary, Thomas, ed"
pg_4007.json,,Daedalus
pg_4131.json,BUDDHISM THE FIRST MILLENNIUM,Harper & Row
pg_1714.json,ASTIC ART OF FRANK I,Betty Ballantine
pg_4037.json,THE BACK COUNTRY,"Snyder, Gary"
pg_1728.json,Krammerbooks,"Easton, M."
pg_4052.json,COLLECTED POEMS OF SARA TEASDALE,Macmillan
pg_1743.json,PICASSO,"Higgins, Reynold"
pg_4066.json,THE FAMILY REUNION,"Eliot, T.S."
pg_1758.json,SATURDAY EVENING POST,NORMAN ROCKWELL BOOK
pg_4082.json,THE CRUCIBLE,Bantam
pg_1773.json,Scholars Bkslf,Florent Fels
pg_4097.json,Random House,Daedalus
pg_1788.json,THE PRE-RAPHAELITES,"Higgins, Reynold Hill Dimethy"
pg_4112.json,THE CULT OF TARA,"Beyer, Stephan"
pg_4003.json,Am ERI,"Randall, Margaret"
pg_4127.json,LIFE & TEACHING OF NAROPA,"Guenther, Herbert"
pg_1694.json,,Jay Roudebush
pg_4018.json,Source Merrimack,"Roethke, Theodore"
pg_4142.json,THE DHAMMAPADA,"Mascaro, Juan, tr"
pg_1709.json,Excalibur,
pg_4033.json,DELMORE-SCHWARTZ The Life of an American Poet,"Atlas, James"
pg_1724.json,HOLBEIN,
pg_4048.json,Bookpeople,"Stepanchev, Stephen"
pg_1739.json,UNKNOWN PAINTINGS OF KAY NIELSON,Bantam
pg_4064.json,Brit Drama,"Eliot, TS"
pg_1754.json,REMBRANDT MASTER DRAWINGS,
pg_4078.json,,"McClure, Michael"
pg_1769.json,THE NOTEBOOKS OF LEONARDO DA VINCI,"Taylor, Pamela. ed"
pg_4093.json,LOOK BACK IN ANGER,"Osborne, John"
pg_1783.json,THE TREATISES OF BENVENUTO CELLINI ON GOLDSMITHING,Ashbee Tr.
pg_4108.json,SMALL CRAFT WARNINGS,"Williams, Tennessee"
pg_1799.json,MANNERISM,"Shearman, John"
pg_4123.json,THE DIAMOND SUTRA,Concord Grove
pg_1690.json,,David Larkin
pg_4015.json,SELECTED POEMS,Macmillian
pg_4138.json,Translated by Lobsang P. Lhalungpa,
pg_4029.json,,"Sandburg, Carl"
pg_1720.json,Z ECCE HOWC,George
pg_1736.json,MICHELANELO THE PAINTER,V. Mariani
pg_4059.json,,"Young, David"
pg_1750.json,,David Larkin
pg_4075.json,THE NIGHT THOREAU SPENT IN JAIL,"Lawrence, Jerome & Lee, Robert E."
pg_1764.json,,Guy D Dumur
pg_4089.json,THE ICEMAN COMETH,"O' Neill, E."
pg_1780.json,A FABLE OF HODEIN ANT,Thames & Hudson
pg_4104.json,DRAGON COUNTRY,Lippincott
pg_1795.json,Lee Bogigian,Time/Life ReWALD
pg_4119.json,BUDDHIST THOUGHT IN INDIA,"Conze, Edward"
pg_4010.json,Bookpeople,Black Sparrow
pg_4134.json,Translated by Takashi James Kodera,Buddhism
pg_1701.json,CONSTABLE THE NATURAL PAINTER,Schocken
pg_1716.json,WRITINGS OF A SAVAGE,"Gauguin, Paul"
pg_1731.json,GRAPHIC WORKS OF MAX KLINGER,Kirk T. Varnedoe
pg_4055.json,COMPLETE POEMS,"Whitman, Walt"
pg_1746.json,10SADA'S POPULAR MEXICAN PRINTS,Roberto Berdecio ed.
pg_4070.json,Pippin,"Hirson, Roger"
pg_1761.json,Yvon Taillandier,
pg_4085.json,A VIEW FROM THE BRIDGE,"Miller, Arthur"
pg_1777.json,Excalibur,
pg_4100.json,THE LONG CHRISTMAS DINNER ...,"Wilder, Thornton"
pg_1791.json,THE STORY OF PAINTING,"Janson, HW & Dora Jane"
pg_4115.json,BUDDHIST SERMONS ON CHRISTIAN TEXTS,"Blyth, R.H."
pg_4006.json,Lippencott,"Rexroth, Kenneth"
pg_4130.json,,Columbia
pg_1697.json,MARC CHAGALL AT ENESSET,Amishai-Maisels
pg_4021.json,New Directions,"Rothenberg, Jerome"
pg_4145.json,Buddhist,Shambala
pg_1712.json,,Gaston Diehl
pg_4036.json,Houghton Mifflin,Daedalus
pg_1727.json,SKETCHBOOK OF V. DE HONNECOURT,"Honnecourt, Villard de"
pg_4051.json,COLLECTED POEMS,"Tate, Allen"
pg_1742.json,,Gaston Diehl
pg_4067.json,MURDER IN THE CATHEDRAL,"Eliot, TS"
pg_1757.json,PAINTING OF CHAS. & WM.,David Larkin
pg_1772.json,,VRUB
pg_4096.json,STICKS AND BONES,"Rabe, David"
pg_1787.json,,Pelican
pg_4111.json,Lippencott,"Williams, W. C."
pg_4126.json,Hokuseido,1537 BUDDHISM
pg_4017.json,of Washington,Daedalus
pg_1708.json,,David Larkin
pg_4032.json,,Kramer
pg_1722.json,,GRUNEWALD
pg_1737.json,THOMAS NAST CARTOONS,Thomas Nast St Hill
pg_4063.json,THE SHADOW BOX,"Cristofer, Michael"
pg_1753.json,REMBRANDT DRAWINGS,
pg_1768.json,,"Clark, Kenneth"
pg_4092.json,THREE PLAYS,"Neill, E."
pg_1784.json,,"Clork, Kenneth"
pg_4107.json,THE ROMAN SPRING OF MRS. STONE,"Williams, Tennessee"
pg_1798.json,Little Brown,Fub: M.Y. Graphic
pg_4122.json,BUDDHIST MAHAYANA TEXTS,"Cowell, E.B. ed"
pg_4013.json,THE DREAM OF A COMMON LANGUAGE,"Rich, Adrienne"
pg_4137.json,THERAVADA BUDDHISM IN SOUTHEAST ASIA,"Lester, Robert C."
pg_1704.json,DETMOLD,Peacock/Bantam
pg_4028.json,,HONEY AND SALT
pg_1719.json,THE KATE GREENAWAY BOOK,"Holme, Brian"
pg_4043.json,New Directions,"Snyder, Gary"
pg_1734.json,,"Noel,"
pg_4058.json,PICTURES FROM BRUEGHEL & OTHER POEMS,"Williams, William Carlos"
pg_1749.json,,"Pyle, H"
pg_4073.json,Fantasticks,"Jones, Tom"
pg_4088.json,"ANNA CHRISTIE, EMPEROR JONES HAIRY APE","O'Neill, Eugene"
pg_1778.json,Excalibur,
pg_4103.json,New Directions,"Williams, Tennessee"
pg_1794.json,BLACK DEATH,"Meiss, Millard"
pg_4118.json,BUDDHIST SCRIPTURES,"Conze, Edward"
pg_4009.json,Black Sparrow Press,"Reznikoff, Charles"
pg_4133.json,PUNDARIKA or THE LOTUS OF THE TRUE LAW,SADDHARMA-
pg_1700.json,WESTERN PAINTINGS OF JOHN CLYMER,"Clymer, J."
pg_4025.json,New Directions,"Rothenberg, Jerome"
pg_1715.json,,Betty Ballantine
pg_4039.json,New Directions,"Snyder, Gary"
pg_4054.json,COLLECTED POEMS OF HENRY THOREAU,"Thoreau, Henry"
pg_4069.json,COLLECTED PLAYS,: L. Bogigian
pg_1760.json,NORMAN 60 YEARS RETROSPECTIVE,Thomas Buechner
pg_4084.json,THE PORTABLE ARTHUR MILLER,"Miller, Arthur"
pg_1775.json,ael Schnessel,S. Mich
pg_4099.json,fiction drama,"Wilder, Thornton"
pg_1790.json,SHOCK OF THE NEW,"Hughes, Robert"
pg_4114.json,Random House,"Blofeld, tr"
pg_4005.json,THE BREATHERS,"Reiss, James"
pg_4129.json,THE AWAKENING OF FATTH,Columbia nonreturnable
pg_4020.json,of Washington,Daedalus
pg_4144.json,Random House,"Mitchell, ed"
pg_1710.json,LIFE & ART OF A. DURER,"Panofsky, Erwin"
pg_4035.json,DEATH NOTEBOOKS,Daedalus
pg_1726.json,WINSLOW HOMER'S MAGAZINE ENGRAVINGS,"Beam, Philip"
pg_4050.json,THE PALM AT THE BACK OF THE MIND,"Stevens, Wallace"
pg_1741.json,,"Watson, Guptill"
pg_4065.json,THE CONFIDENTIAL CLERK,"Eliot, TS"
pg_4081.json,AFTER THE FALL,Spurce
pg_1771.json,Control Data Arts,Follett Publishing
pg_4095.json,- Avon,"Simon, Neil"
pg_4110.json,27WAGONS FULL OF COTTON,"Williams, Tennessee"
pg_4001.json,EZRA POUND: THE LAST ROWER,Daedalus
pg_4125.json,TIBET'S GREAT YOGI MILAREPA,"Evans-Wentz, W.Y."
pg_1692.json,CALDER AN AUTOBIOGRAPHY,biograpgy
pg_4016.json,COLLECTED POEMS OF THEODORE ROET,"Roethke, Theodore"
pg_4140.json,Incarnation,"Losang, Rato Khyongla Nawang"
pg_1707.json,DUFY,R. Cogniat
pg_4031.json,SELECTED POEMS OF MAY SARTON,"Sarton, May"
pg_1723.json,Excalibur k,Elsevier-Dutton
pg_4045.json,,Lippencott
pg_1738.json,Peacock,"Nielson, K."
pg_4061.json,THE AMERICAN DREAM & THE ZOO STORY,"Albee, E."
pg_1752.json,,Jean Selz
pg_4076.json,STEIN GERTRUDE STEIN GERTRUDE STEIN paper,GERTRUDE
pg_1766.json,,"Reynolds, Graham"
pg_4091.json,NINE PLAYS,"Neill, E."
pg_1782.json,ITALIAN PAINTERS OF THE RENAISSANCE,Bernard Berenson
pg_4105.json,THE GLASS MENAGERIE,"Williams, Tennessee"
pg_1797.json,THE APPRECIATION OF BYZANTINE ART,"Rice, David Talbot"
pg_4136.json,RECORD OF BUDDHISTIC KINGDOMS,"Legge, James"
pg_1703.json,,Michel Hoog
pg_4027.json,,HARVEST POEMS
