JSON_file,type,mentionText
pg_3048.json,book_title,SHELLEY'S MAJOR POETRY
pg_3005.json,book_author,"Hopkins, Gerard Manley"
pg_3005.json,book_title,POEMS AND PROSE
pg_2654.json,book_author,"Melville, Herman"
pg_2654.json,book_title,THE SHORTER NOVELS OF H. MELVILLE
pg_2931.json,book_author,"Wouk, Herman"
pg_2931.json,book_author,Simon Schuster
pg_2931.json,book_title,WAR & REMEMBRANCE
pg_2808.json,book_author,"Steinbeck, John"
pg_2808.json,book_title,EAST OF EDEN
pg_3085.json,book_author,"Ellmann, Richard"
pg_3085.json,book_author,YEATS: The Man and
pg_3085.json,book_title,the Masks
pg_2888.json,book_author,"West, Nathanael"
pg_2888.json,book_title,MISS LONELYHEARTS & THE DAY OF THE LOCUST
pg_2888.json,book_title,New Directions
pg_3165.json,book_author,"Synge, John"
pg_3165.json,book_title,COMPLETE PLAYS OF
pg_3042.json,book_author,SHAKESPEAR
pg_3042.json,book_author,"Shakespeare, Wm."
pg_3042.json,book_title,LOVE POEMS & SONNETS OF WM.
pg_2968.json,book_author,"Browning, Robert"
pg_2968.json,book_title,THE RING AND THE BOOK
pg_2845.json,book_author,"Twain, Mark"
pg_2845.json,book_title,ADVENTURES OF TOM SAWYER
pg_2845.json,book_title,Univ. of Cal.
pg_3122.json,book_author,"Pinter, Harold"
pg_3122.json,book_title,THE PROUST SCREENPLAY
pg_3122.json,book_title,Random House
pg_2648.json,book_author,"McKay, Claude"
pg_2648.json,book_title,THE PASSION OF CLAUDE MCKAY
pg_3080.json,book_author,"Wordsworth, William"
pg_3080.json,book_title,THE PRELUDE
pg_2605.json,book_author,"Lee, Harper"
pg_2605.json,book_title,TO KILL A MOCKINGBIRD
pg_2882.json,book_author,"Welty, Eudora"
pg_2882.json,book_title,THE GOLDEN APPLES
pg_3159.json,book_author,"Stoppard, Tom"
pg_3159.json,book_author,DIRTY LINEN
pg_3159.json,book_author,R ndom House
pg_2685.json,book_author,"Miller, Henry"
pg_2962.json,book_author,"Browning, Elizabeth"
pg_2962.json,book_title,SONNETS FROM THE PORTUGUESE
pg_2839.json,book_author,"Thurber, James"
pg_2839.json,book_author,Fireside Book
pg_2839.json,book_title,THURBER'S DOGS
pg_3115.json,book_author,"O'Casey, Sean"
pg_3115.json,book_author,St. Mart
pg_3115.json,book_title,in's Press
pg_3793.json,book_author,"Goody, Jack"
pg_3793.json,book_author,BRIDEWEALTH
pg_3793.json,book_title,AND DOWRY
pg_2642.json,book_author,"Matthiessen, Peter"
pg_2642.json,book_title,THE SNOW LEOPARD
pg_2919.json,book_author,"Wilson, Edmund"
pg_3196.json,book_author,"Macpherson, C.B."
pg_3196.json,book_author,"BURKE (Edmund)
Hill & Wang"
pg_2999.json,book_author,"Dryden, John"
pg_2999.json,book_author,Collins Merrimack
pg_2999.json,book_title,A CHOICE OF DRYDEN'S VERSE
pg_2876.json,book_author,"Warren, Robert Penn"
pg_2876.json,book_title,ALL THE KING'S MEN
pg_3153.json,book_author,"Shaw, GB"
pg_3153.json,book_title,SELECTED ONE ACT PLAYS
pg_3030.json,book_author,"Pinter, Harold"
pg_2679.json,book_author,"Miller, Henry"
pg_2956.json,book_author,"Brock, Edwin"
pg_2956.json,book_title,THE BLOCKED HEART
pg_2956.json,book_title,Lippencott
pg_2833.json,book_author,"Thomas, Lowell"
pg_2833.json,book_author,Autobiog
pg_2833.json,book_title,GOOD EVENING EVERYBODY
pg_3109.json,book_author,"Marlowe, Christopher"
pg_3109.json,book_title,DOCTOR FAUSTUS
pg_2636.json,book_author,"Malamud, Bernard"
pg_2636.json,book_title,THE TENANTS
pg_2636.json,book_title,Publisher - Pocket Books
pg_2913.json,book_author,Willism Carlos Williams
pg_2913.json,book_title,SELECTED ESSAYS
pg_3067.json,book_author,"Tennyson, William"
pg_3067.json,book_title,A CHOICE OF TENNYSON'S VERSE
pg_3067.json,book_title,rimack
pg_2993.json,book_author,"deFord, Sara"
pg_2993.json,book_title,SHORT LOVE POEMS OF JOHN DONNE
pg_2993.json,book_title,Hokuseido
pg_3147.json,book_author,"Shaw, GB"
pg_3147.json,book_title,HEARTBREAK HOUSE
pg_3024.json,book_author,"Milton, John"
pg_3024.json,book_title,PARADISE LOST & PARADISE REGAINED
pg_2673.json,book_author,"Michner, James"
pg_2673.json,book_title,Publisher Fawcett
pg_2827.json,book_author,"Styron, Wm."
pg_2827.json,book_title,THE CONFESSIONS OF NAT TURNER
pg_2630.json,book_author,"Malamud, Bernard"
pg_2630.json,book_title,THE MAGIC BARREL
pg_2907.json,book_author,"Williams, Tennessee"
pg_2907.json,book_title,HARD CANDY
pg_3061.json,book_author,Clyde Kenneth Hyder
pg_3061.json,book_author,Daedalus
pg_3061.json,book_title,Edited by
pg_2987.json,book_author,"Coleridge, ST"
pg_2987.json,book_title,THE PORTABLE COLERIDGE
pg_2864.json,book_author,"Twain, Mark"
pg_2864.json,book_author,Harper & Row
pg_2864.json,book_title,A TRAMP ABROAD
pg_3141.json,book_author,"Shaw, GB"
pg_3141.json,book_title,THE APPLE CART
pg_3018.json,book_author,Lear Edward
pg_3018.json,book_title,BOOK OF NONSENSE
pg_2667.json,book_author,"Michner, James"
pg_2667.json,book_title,The Bridges at Toko-ri
pg_2667.json,book_title,wcett
pg_2944.json,book_author,"Auden, Wm."
pg_2944.json,book_title,COLLECTED LONGER POEMS
pg_2821.json,book_author,"Stewart, Donald Ogden"
pg_2821.json,book_author,MR AND MRS HAD
pg_2821.json,book_title,DOCK ABROAD
pg_3098.json,book_author,"Goldman, James"
pg_3098.json,book_author,Dram
pg_3098.json,book_title,THE LION IN WINTER
pg_3098.json,book_title,Random House
pg_2624.json,book_author,"Maclean, Norman"
pg_2624.json,book_title,RIVER RUNS THROUGH IT
pg_2624.json,book_title,of Chicago
pg_2901.json,book_author,"Wilder, Thornton"
pg_3178.json,book_author,"Yeats, William Butler"
pg_3178.json,book_title,ELEVEN PLAYS OF WILLIAM BUTLER YEATS
pg_3178.json,book_title,CollerBks
pg_3055.json,book_author,"Spenser, Edmund"
pg_3055.json,book_title,BOOKS I AND II OF THE FAERIE QUEEN
pg_2858.json,book_author,"Twain, Mark"
pg_2858.json,book_author,Columbia
pg_2858.json,book_title,MARK TWAIN'S LETTERS TO MARY
pg_3135.json,book_author,"Schmidt, Alexander"
pg_3135.json,book_title,SHAKESPEARE LEXICON & QUOTATION DICTIONARY
pg_3135.json,book_title,Shakespeare
pg_3012.json,book_author,"Keats, John"
pg_3012.json,book_author,HN KEATS
pg_3012.json,book_title,POETICAL WORKS OF JO
pg_2661.json,book_author,"Merton, Thomas"
pg_2661.json,book_title,MY ARGUMENT WITH THE GESTAPO
pg_2661.json,book_title,New Directions
pg_2661.json,book_title,Christianity
pg_2938.json,book_author,"Wright, Richard"
pg_2938.json,book_title,THE OUTSIDER
pg_2815.json,book_author,"STEINBECK, John"
pg_2815.json,book_title,THE RED PONY
pg_3092.json,book_author,"Dryden, John"
pg_3092.json,book_author,Surce: Kramer
pg_3092.json,book_title,FOUR COMEDIES
pg_2618.json,book_author,"Loeb, Harold"
pg_2618.json,book_title,THE PROFESSORS LIKE VODKA
pg_2895.json,book_author,"Whitman, Stephen French"
pg_2895.json,book_title,PREDESTINIED
pg_3172.json,book_author,"Wilde, Oscar"
pg_3172.json,book_title,The Importance of Being Earnest
pg_3049.json,book_author,"Raine, Kathleen, selected"
pg_3049.json,book_author,Penguin
pg_2975.json,book_author,"Chapman, John S."
pg_2975.json,book_title,BYRON AND THE HONOURABLE AUGUSTA LEIGH
pg_2975.json,book_title,Kramerbooks
pg_2975.json,book_title,see invoice)
pg_2852.json,book_author,"Twain, Mark"
pg_2852.json,book_title,COMPLETE HUMOROUS SKETCHES OF MARK TWAIN 0109
pg_3129.json,book_author,"Burgess, Anthony"
pg_3129.json,book_title,Novel on Sksp
pg_3129.json,book_title,NOTHING LIKE THE SUN
pg_3006.json,book_author,"Hopkins, Gerard M."
pg_3006.json,book_title,WRECK OF THE DEUTSCHLAND
pg_3006.json,book_title,Krammerbooks
pg_2655.json,book_author,"Melville, Herman"
pg_2932.json,book_author,"Wouk, Herman"
pg_2932.json,book_title,WINDS OF WAR
pg_2932.json,book_title,Simon Schuster
pg_2809.json,book_author,"Steinbeck, John"
pg_2809.json,book_author,GRAPES OF WRATH
pg_2809.json,book_author,Penguin
pg_3086.json,book_author,"Arden, John"
pg_2612.json,book_author,"Lewis, Sinclair"
pg_2612.json,book_title,THE GOD-SEEKER
pg_3166.json,book_author,"Synge, John Millington"
pg_3166.json,book_author,"PLAYS, POEMS AND PROSE"
pg_3166.json,book_title,Dramatist
pg_3043.json,book_author,"Shakespeare, William"
pg_3043.json,book_title,SHAKESPEARE'S POEMS
pg_3043.json,book_title,Pocket Books
pg_2846.json,book_author,"Sawyer,"
pg_3123.json,book_author,"Pinter, Harold"
pg_3123.json,book_title,THREE PLAYS
pg_3000.json,book_author,"Van Doren, Mark"
pg_3000.json,book_author,JOHN DRYDEN:
pg_3000.json,book_author,Daedalus
pg_3000.json,book_title,A STUDY OF HIS POETRY
pg_2649.json,book_author,"Melville, Herman"
pg_2649.json,book_title,Pocket Books
pg_2926.json,book_author,"Wolfe, Thomas"
pg_2926.json,book_title,YOU CAN'T GO HOME AGAIN
pg_2803.json,book_author,"Hobhouse, Janet"
pg_2803.json,book_author,Getrude Stein
pg_2803.json,book_title,EVERYBODY WHO WAS ANYBODY: A Biography of
pg_2606.json,book_author,"Lewis, Sinclair"
pg_2606.json,book_author,ARROWSMITH
pg_2883.json,book_author,"Welty, Eudora"
pg_2883.json,book_title,THE GOLDEN APPLES
pg_3160.json,book_author,"Stoppard, Tom"
pg_3160.json,book_author,Rt ndom House
pg_3160.json,book_author,クーココーフラ
pg_3160.json,book_title,ENTER A FREE MAN
pg_3037.json,book_author,"Rossetti, Christina"
pg_3037.json,book_author,Merrimaek HoR. (Collins)
pg_3037.json,book_title,A CHOICE OF CHRISTINA ROSSETTI'S VERSE
pg_2963.json,book_author,WE Williams
pg_2963.json,book_author,"Browning, Robert"
pg_2963.json,book_author,BROWNING:
pg_2963.json,book_author,Penguin
pg_2963.json,book_title,A SELECTION by
pg_2840.json,book_author,"Tomkins, Calvin"
pg_2840.json,book_title,LIVING WELL IS THE BEST REVENGE
pg_2840.json,book_title,See Fitzgeralds
pg_3116.json,book_author,"Pinter, Harold"
pg_3116.json,book_title,Brit Dra
pg_3794.json,book_author,"Goody, Jack"
pg_3794.json,book_title,DOMESTICATION OF THE SAVAGE MIND
pg_2920.json,book_author,"Wolfe, Thomas"
pg_2920.json,book_author,"LOOK HOMEWARD, ANGEL"
pg_2920.json,book_title,Scribner's
pg_3197.json,book_title,THE PHILOSOPHY OF EDMUND BURKE
pg_3074.json,book_author,"Ferris, Paul"
pg_3074.json,book_author,DYLAN THOMAS:
pg_3074.json,book_title,A Biography
pg_2600.json,book_author,"Lardner, Ring"
pg_2600.json,book_author,OF R. LARDNER
pg_2600.json,book_title,BEST SHORT STORIES
pg_2877.json,book_author,"Warren, Robert Penn"
pg_2877.json,book_title,A PLACE TO COME TO
pg_3154.json,book_author,"Holrod, Michael"
pg_3154.json,book_title,GENIUS OF SHAW
pg_3031.json,book_author,"Pope, Alexander"
pg_3031.json,book_title,AN ESSAY ON MAN
pg_2834.json,book_author,"Thurber, James"
pg_2834.json,book_title,THE BEAST IN ME AND OTHER ANIMALS
pg_3111.json,book_author,"Marlowe, Christopher"
pg_3111.json,book_author,Odyssey
pg_3111.json,book_title,EDWARD THE SECOND Text & Crit.
pg_2914.json,book_author,"Williams, W. C."
pg_2914.json,book_author,Lippencott
pg_3190.json,book_author,"Barry, Brian"
pg_3190.json,book_author,Brit. phil
pg_3190.json,book_title,THE LIBERAL THEORY OF JUSTICE
pg_3190.json,book_title,examination of Theory of Justice by Rawls
pg_2994.json,book_author,"Donne, John"
pg_2994.json,book_title,POETRY AND PROSE
pg_2871.json,book_author,"Uris, Leon"
pg_2871.json,book_title,ODUS
pg_3149.json,book_author,"Shaw, GB"
pg_3149.json,book_title,PLAYS UNPLEASANT
pg_3025.json,book_author,"Milton, John"
pg_3025.json,book_title,THE PORTABLE MILTON
pg_2674.json,book_author,"Michner, James"
pg_2674.json,book_title,Sayonara
pg_2674.json,book_title,Publisher Fawcett
pg_2951.json,book_author,"Blake, Willaim"
pg_2951.json,book_title,Random Ils
pg_2828.json,book_author,"Stuart, Jesse"
pg_2828.json,book_title,THE THREAD THAT RUNS SO TRUE
pg_3105.json,book_author,"Handke, Peter"
pg_3105.json,book_author,KASPAR
pg_3105.json,book_title,AND OTHER PLAYS
pg_2632.json,book_author,"Malamud, Bernard"
pg_2632.json,book_title,THE NATURAL
pg_2908.json,book_author,"Williams, Tennessee"
pg_2908.json,book_author,Daedalus
pg_2908.json,book_title,MOISE AND THE WORLD OF REASON
pg_3185.json,book_author,"Berkeley, George"
pg_3185.json,book_title,"PRINCIPLES, DIALOGUES & PHILOSOPHICAL
CORRESPONDENCE"
pg_3185.json,book_title,brit phi
pg_2988.json,book_author,Coleridge
pg_2988.json,book_title,SELECTED POETRY AND PROSE
pg_2865.json,book_author,"Twain, Mark"
pg_2865.json,book_author,Drawings by John Groth
pg_2865.json,book_author,Daedalus
pg_2865.json,book_title,THE WAR PRAYER
pg_3143.json,book_author,"Shaw, GB"
pg_3143.json,book_title,CAESAR & CLEOPATRA
pg_3019.json,book_author,Lear Edward
pg_3019.json,book_title,THE POBBLE WHO HAS NOT TOES
pg_2668.json,book_author,"Michner, James"
pg_2668.json,book_title,vans
pg_2668.json,book_title,wcett
pg_2945.json,book_author,"Auden, W
H"
pg_2945.json,book_title,SELECTED POEMS.
pg_2822.json,book_author,"Stone, Irving"
pg_2822.json,book_title,THE AGONY AND THE ECSTASY
pg_2626.json,book_author,"Malamud, Bernard"
pg_2626.json,book_author,"Farrar, Straus and Giroux"
pg_2626.json,book_title,The assistant.
pg_2902.json,book_author,"Wilder, Thornton"
pg_2902.json,book_author,Daedalus
pg_2902.json,book_title,THE EIGHTH DAY
pg_3179.json,book_author,"Ayer, A.J."
pg_3179.json,book_author,Penguin
pg_3179.json,book_title,THE PROBLEM OF KNOWLEDGE
pg_3056.json,book_author,"Swift, Jonanthan ed"
pg_3056.json,book_author,Padraic Colum
pg_3056.json,book_title,THE POEMS OF JONATHAN SWIFT
pg_3056.json,book_title,millian
pg_2982.json,book_author,L. Marchand ed.
pg_2982.json,book_title,BYRON'S LETTERS & JOURNALS 9
pg_2859.json,book_author,"Twain, Mark"
pg_2859.json,book_title,THE MYSTERIOUS STRANGER
pg_3136.json,book_author,Shakespeare
pg_3136.json,book_author,Institute Studies
pg_3136.json,book_title,EARLY SHAKESPEARE
pg_3013.json,book_author,"Keats, John"
pg_3013.json,book_title,ATS Works of
pg_3013.json,book_title,Universal Classics
pg_2816.json,book_author,"Steinbeck, John"
pg_2816.json,book_author,Penguin Books
pg_2816.json,book_title,THE SHORT REIGN OF PIPPIN IV
pg_3093.json,book_author,"Dryden, John"
pg_3093.json,book_author,Hill & Wang
pg_3093.json,book_title,THREE PLAYS
pg_2619.json,book_author,"London, Jack"
pg_2619.json,book_author,United Book Service
pg_2619.json,book_title,THE CALL OF THE WILD
pg_2896.json,book_author,"Wiesel, Elie"
pg_2896.json,book_author,Dawn
pg_3173.json,book_author,"Wilde, Oscar"
pg_3173.json,book_title,PLAYLADY WINDERMERE'S FAN ETC.
pg_3050.json,book_author,"Sidney, Sir Philip"
pg_3050.json,book_title,AN APOLOGY FOR POETRY
pg_2976.json,book_author,"Marchand, Leslie A."
pg_2976.json,book_author,BYRON:
pg_2976.json,book_title,"A PORTRAIT
Univ. of Chicago"
pg_2853.json,book_author,"Neider, Ch., ed."
pg_2853.json,book_title,THE COMPLETE SHORT STORIES OF MARK TWAIN
pg_3130.json,book_author,"Eagleton, Terence"
pg_3130.json,book_title,SHAKESPEARE AND SOCIETY
pg_3007.json,book_author,GERARD MANLEY HOPKINS
pg_3007.json,book_title,Kenyon Critics
pg_3007.json,book_title,Lippencott
pg_2933.json,book_author,"Wright, Richard"
pg_2933.json,book_author,Daedalus
pg_2933.json,book_title,AMERICAN HUNGER
pg_2810.json,book_author,"Steinbeck, John"
pg_2810.json,book_title,THE LONG VALLEY
pg_3087.json,book_author,"Arden, John"
pg_3087.json,book_title,THREE PLAYS
pg_3087.json,book_title,Random House
pg_2890.json,book_author,"Wharton, Edith"
pg_2890.json,book_title,THE AGE OF INNOCENCE
pg_3044.json,book_author,"Giroux, Robert"
pg_3044.json,book_author,Shakespear
pg_3044.json,book_title,Consideration of
pg_3044.json,book_title,THE BOOK KNOWN AS Q
pg_3044.json,book_title,e's Sonnets
pg_2970.json,book_title,CE1070
pg_2970.json,book_title,THE SELECTED POETRY OF ROBERT BROWNING
pg_2847.json,book_author,"Twain, Mark"
pg_2847.json,book_title,THE COMIC MARK TWAIN READER
pg_3124.json,book_author,HAROLD PINTER
pg_3124.json,book_author,Walter Kerr
pg_3124.json,book_author,Columbia
pg_2650.json,book_author,"Melville, Herman"
pg_2650.json,book_author,BILLY BUDD & OTHER STORIES
pg_2884.json,book_author,"Welty, Eudora"
pg_2884.json,book_title,THE PONDER HEART
pg_3161.json,book_author,"Stoppard, Tom"
pg_3161.json,book_title,EVERY GOOD BOY DESERVES FAVOR
pg_3161.json,book_title,& PROFESSIONAL
pg_3038.json,book_author,"Sassoon, Sigfried"
pg_3038.json,book_author,Merrimack HoRe
pg_3038.json,book_title,MEMOIRS OF A FOX HUNTING MAN
pg_2687.json,book_author,"Miller, Henry"
pg_2687.json,book_title,PLEXUS
pg_2964.json,book_author,"Browning, Robert"
pg_2964.json,book_author,#Lee Colling Merrimack
pg_2964.json,book_author,Merrimach
pg_2964.json,book_title,A CHOISE OF BROWNING'S VERSE
pg_2841.json,book_author,"Toole, John Kennedy"
pg_2841.json,book_title,A CONFEDERACY OF DUNCES
pg_2841.json,book_title,Louisiana State University Press
pg_3119.json,book_author,"Pinter, Harold"
pg_3119.json,book_author,Ingram
pg_3119.json,book_title,COMPLETE WORKS: THREE
pg_3795.json,book_author,"Goody, Jack ed"
pg_3795.json,book_title,LITERACY IN TRADITIONAL SOCIETIES
pg_2644.json,book_author,"Matthiessen, Peter"
pg_2644.json,book_title,THE SNOW LEOPARD
pg_3198.json,book_author,"Butler, Joseph"
pg_3198.json,book_author,Bobbs Merrill
pg_3198.json,book_title,FIVE SERMONS
pg_3198.json,book_title,Brit phi
pg_2601.json,book_author,"Lardner, Ring"
pg_2601.json,book_title,SOME CHAMPIONS
pg_2878.json,book_author,"Warren, Robert"
pg_3155.json,book_author,"Peters, Margot"
pg_3155.json,book_author,BERNARD SHAW &
pg_3155.json,book_title,at Sunflower
pg_3155.json,book_title,THE ACTRESSES
pg_3032.json,book_author,"Pope, Alexander"
pg_3032.json,book_author,Beardsley Illustrations
pg_3032.json,book_title,THE RAPE OF THE LOCK
pg_2681.json,book_author,"Miller, Henry"
pg_2681.json,book_title,THE COLOSSUS OF MAROUSSI
pg_2681.json,book_title,New Directions Press
pg_2958.json,book_author,"Brock, Edwin"
pg_2958.json,book_title,INVISIBILITY IS THE ART OF SURVIVAL
pg_2835.json,book_author,"Thurber, James"
pg_2835.json,book_title,MY LIFE AND HARD TIMES
pg_3112.json,book_author,"Marlowe, Christopher"
pg_3112.json,book_title,THE JEW OF MALTA Text & Crit.
pg_2638.json,book_author,"Malamud, Bernard"
pg_2638.json,book_title,THE TENANTS
pg_2915.json,book_author,"Williams, William Carlos"
pg_2915.json,book_title,THE WILLIAM CARLOS WILLIAMS READER
pg_3192.json,book_author,"Browne, Thomas"
pg_3192.json,book_title,THE MAJOR WORKS
pg_3069.json,book_author,"Tennyson, Alfred Lord"
pg_3069.json,book_title,IDYLLS OF THE KING
pg_3069.json,book_title,Signet
pg_3069.json,book_title,Book Service
pg_2995.json,book_author,"Donne, John"
pg_2995.json,book_title,SERMONS ON THE PSALMS & GOSPELS
pg_3148.json,book_author,"Shaw, GB"
pg_3148.json,book_title,THE MILLIONARIRESS
pg_3026.json,book_author,"Broadbent, JB"
pg_3026.json,book_title,SOME GRAVER SUBJECT (MATON
pg_2675.json,book_author,"Michener, James"
pg_2675.json,book_title,wcett
pg_2952.json,book_author,"Blake, Williame"
pg_2952.json,book_author,Penguin
pg_2952.json,book_title,THE PORTABLE BLAKE
pg_2830.json,book_author,Tesich Steve
pg_2830.json,book_title,SUMMER CROSSING
pg_2830.json,book_title,Random House
pg_3107.json,book_author,"Blissett, William"
pg_3107.json,book_title,A CELEBRATION OF BEN JONSON
pg_3107.json,book_title,v. of Toronto
pg_2909.json,book_author,WILLIAM CARLOS WILLIAMS
pg_2909.json,book_title,THE AUTOBIOGRAPHY OF W.C. WILLIAMS
pg_3186.json,book_author,"Berkeley, George"
pg_3186.json,book_title,THREE DIALOGUES BETWEEN HYLAS & PHILONOUS
pg_3186.json,book_title,Brit phi
pg_3063.json,book_author,"Henderson, Philip"
pg_3063.json,book_author,SWINBURNE
pg_3063.json,book_author,Macmillan
pg_2989.json,book_author,"De La Mare, Walter"
pg_2989.json,book_author,PEACOCK
pg_2867.json,book_author,"Updike, John"
pg_2867.json,book_author,"Rabbit, Run"
pg_2867.json,book_title,wcett
pg_3144.json,book_author,"Shaw, Bernard"
pg_3144.json,book_author,Bobb Merrill
pg_3020.json,book_author,"MacNeice, Luis"
pg_3020.json,book_author,Merrimuk
pg_3020.json,book_title,SELECTED POEMS OF
pg_2669.json,book_author,"Michner, James"
pg_2669.json,book_title,wcett
pg_2946.json,book_author,"Emerson,"
pg_2823.json,book_author,"Stone, Irving"
pg_2823.json,book_title,CLARENCE DARROW FOR THE DEFENSE
pg_3100.json,book_author,"Gray, Simon"
pg_3100.json,book_author,DOG DAYS...
pg_3100.json,book_title,"THE REAR COLUMN,"
pg_2625.json,book_author,"Malamud, Bernard"
pg_2625.json,book_title,The Assistant
pg_2903.json,book_author,"Wilder, Thornton"
pg_2903.json,book_title,THE IDES OF MARCH
pg_3180.json,book_author,Alfred Jules Ayer
pg_3180.json,book_title,Language TRUTH & LOGIC
pg_3057.json,book_author,"Swift, Jonathan"
pg_3057.json,book_author,"Holt Rinehart & Winston,"
pg_3057.json,book_title,SELECTED PROSE & POETRY
pg_2860.json,book_author,"Twain, Mark"
pg_2860.json,book_title,APEN WARMED-UP IN HELL
pg_3014.json,book_author,"Kipling, R."
pg_3014.json,book_title,Rudyard Kipling's Verse
pg_2663.json,book_author,"Merton, Thomas"
pg_2663.json,book_title,NEW SEEDS OF CONTEMPLATION
pg_2663.json,book_title,New Directions Press
pg_2663.json,book_title,Christianity
pg_2940.json,book_author,"Wright, ed."
pg_2940.json,book_author,RICHARD W
pg_2940.json,book_author,Harper & Row
pg_2940.json,book_title,RIGHT READER
pg_2817.json,book_author,"Steinbeck, John"
pg_2817.json,book_title,STEINBECK: A LIFE IN LETTERS
pg_3094.json,book_author,"Fry, Christopher"
pg_3094.json,book_title,THE LADY'S NOT FOR BURNING
pg_2620.json,book_author,"London, Jack"
pg_2620.json,book_title,THE SEA WOLF
pg_2897.json,book_author,"Wiesel, Elie"
pg_2897.json,book_title,The Gates of the Forest
pg_3174.json,book_author,"Wilde, Oscar"
pg_3174.json,book_title,"PLAYS, PROSE WRITINGS AND POEMS"
pg_3051.json,book_author,"Sidney, Sir Philip"
pg_3051.json,book_title,SELECTED POETRY & PROSE
pg_2854.json,book_author,"Twain, Mark"
pg_2854.json,book_title,CONNECTICUT YANKEE IN KING ARTHUR'S COURT
pg_2854.json,book_title,Signet NAL
pg_3131.json,book_author,SHAKESPEARE & SOCIETY
pg_3131.json,book_author,"Eagleton, Terence"
pg_3009.json,book_author,"Jonson, Ben"
pg_3009.json,book_title,THE COMPLETE POEMS
pg_2657.json,book_author,"Mencken, H.L."
pg_2657.json,book_title,THE AMERICAN SCENE
pg_2614.json,book_author,"Lewis, Sinclair"
pg_2614.json,book_title,IT CAN'T HAPPEN HERE
pg_2614.json,book_title,Signet NAL
pg_3168.json,book_author,"Stephens, Edward"
pg_3168.json,book_author,MY UNCLE JOHN (J. M. Synge)
pg_3168.json,book_author,Daedalus
pg_3168.json,book_author,Dramatist
pg_3168.json,book_title,Edited by Andrew Carpenter
pg_3045.json,book_author,"Wait, RJC"
pg_3045.json,book_title,THE BACKGROUND OF SHAKESPEARE'S SONNETS
pg_2848.json,book_author,"Updike, John"
pg_2848.json,book_title,A MONTH OF SUNDAYS
pg_3125.json,book_author,Doubleday Ken Illust.
pg_3125.json,book_title,Shakerspeare
pg_3125.json,book_title,COMPLETE WORKS
pg_3002.json,book_author,"Dunbar, William"
pg_3002.json,book_author,M. DUNBAR
pg_3002.json,book_author,Collins Merrimack
pg_3002.json,book_title,THE POEMS OF W
pg_2928.json,book_author,"Wolfe, Tom"
pg_2928.json,book_author,THE KANDY-KOLOBED TANGERINE FLAKE
pg_2928.json,book_title,STREAMLINED BABY
pg_2928.json,book_title,Pocket Books
pg_2805.json,book_author,"Simon, Linda"
pg_2805.json,book_author,Discus/Avon
pg_2805.json,book_title,THE BIOGRAPHY OF ALICE B. TOKLAS
pg_3082.json,book_author,"Yeats, Wm. Butler"
pg_3082.json,book_title,THE AUTOBIOGRAPHY OF WB YEATS
pg_3082.json,book_title,Macmillian
pg_2608.json,book_author,"Lewis, Sinclair"
pg_2608.json,book_title,CASS TIMBERLANE
pg_2885.json,book_author,"Welty, Eudora"
pg_2885.json,book_title,THE ROBBER BRIDEGROOM
pg_3162.json,book_author,"Stoppard, Tom"
pg_3162.json,book_title,Random House
pg_3039.json,book_author,"Sassoon, Sgfried"
pg_3039.json,book_author,S ur
pg_3039.json,book_author,Merrimack Harper (Callins)
pg_3039.json,book_title,SELECTED POEMS
pg_2965.json,book_author,DEAREST ISA
pg_2965.json,book_title,Robert Browning to Is a Blagden
pg_2965.json,book_title,Krammerbooks
pg_2842.json,book_author,"Torgov, Morley"
pg_2842.json,book_title,THE ABRAMSKY VARIATIONS
pg_3118.json,book_author,"Pinter, Harold"
pg_3118.json,book_title,COMPLETE WORKS: TWO
pg_3796.json,book_author,"Goody, Jack"
pg_3796.json,book_author,"TECHNOLOGY, TRADITION &"
pg_3796.json,book_title,THE STATE IN AFRICA
pg_2645.json,book_author,"McKay, Claude"
pg_2645.json,book_title,BANANA BOTTOM
pg_2922.json,book_author,"Wolfe, Thomas"
pg_2922.json,book_title,OF TIME AND THE RIVER 1
pg_3199.json,book_author,"Carlyle, Thomas"
pg_3199.json,book_title,ON HEROS & HERO WHORSHIP
pg_2602.json,book_author,"Lardner, Ring"
pg_2602.json,book_title,YOU KNOW ME AL
pg_2879.json,book_author,"Warren, Robert Penn"
pg_2879.json,book_author,Daedalus
pg_2879.json,book_title,A PLACE TO COME TO
pg_2879.json,book_title,Random House
pg_3156.json,book_author,"Shaw, Robert"
pg_3156.json,book_title,THE MAN IN THE GLASS BOOTH
pg_3033.json,book_author,Meridian (NAL
pg_3033.json,book_title,THE SELECTED POETRY OF POPE
pg_3033.json,book_title,Edited by Martin Price
pg_0891.json,book_author,"Fleming, Alice"
pg_0891.json,book_author,IDA TARBELL
pg_0944.json,book_author,"McIlwain, Charles Howard"
pg_0944.json,book_author,Cornell University
pg_0944.json,book_title,THE AMERICAN REVOLUTION: A CONSTITUTIONAL INTER
pg_0995.json,book_author,JOHN BROWN
pg_0995.json,book_author,Edited by Richard Warch and Jonathan Fanton
pg_0995.json,book_title,Prentice Hall
pg_1247.json,book_author,"Lloyd, G.E.R."
pg_1247.json,book_title,EARLY GREEK SCIENCE: THALES TO ARISTOTLE
pg_1298.json,book_author,"Taylor, Lily Ross"
pg_1298.json,book_title,ROMAN VOTING ASSEMBLIES
pg_1298.json,book_title,University of Michigan
